ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
6,Cordoba,Cordoba Open,2/6/2023,ATP250,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Carballes Baena R.,76,77,702,695,6,7,6,3,7,5,,,,,2,1,Completed,2.63,1.5,2.58,1.56,2.95,1.56,2.53,1.51
6,Cordoba,Cordoba Open,2/6/2023,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Varillas J. P.,89,98,591,541,7,6,6,3,,,,,,,2,0,Completed,2.2,1.67,2.19,1.75,2.2,1.8,2.13,1.7
6,Cordoba,Cordoba Open,2/7/2023,ATP250,Outdoor,Clay,1st Round,3,Cerundolo J.M.,Andujar P.,114,153,460,377,6,4,1,0,,,,,,,1,0,Retired,1.2,4.5,1.22,4.76,1.25,5.08,1.21,4.35
6,Cordoba,Cordoba Open,2/7/2023,ATP250,Outdoor,Clay,1st Round,3,Darderi L.,Gaston H.,200,101,291,533,6,4,6,3,,,,,,,2,0,Completed,1.73,2.1,1.76,2.17,1.76,2.42,1.7,2.13
6,Cordoba,Cordoba Open,2/7/2023,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Monteiro T.,67,78,775,690,6,7,6,1,6,2,,,,,2,1,Completed,1.62,2.3,1.63,2.4,1.67,2.4,1.62,2.26
6,Cordoba,Cordoba Open,2/7/2023,ATP250,Outdoor,Clay,1st Round,3,Barrios M.,Galan D.E.,212,83,256,614,7,6,6,2,,,,,,,2,0,Completed,1.8,2,1.85,2.05,2,2.05,1.9,1.89
6,Cordoba,Cordoba Open,2/7/2023,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Martinez P.,103,72,526,746,7,6,2,6,6,0,,,,,2,1,Completed,1.8,2,1.77,2.16,1.87,2.16,1.77,2.03
6,Cordoba,Cordoba Open,2/7/2023,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Tabilo A.,131,146,426,394,6,7,6,2,7,6,,,,,2,1,Completed,2,1.8,2,1.89,2,1.9,1.96,1.82
6,Cordoba,Cordoba Open,2/8/2023,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Vavassori A.,1018,221,10,248,6,2,6,2,,,,,,,2,0,Completed,2.5,1.53,2.64,1.54,2.64,1.57,2.48,1.53
6,Cordoba,Cordoba Open,2/8/2023,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Etcheverry T.,162,81,362,651,3,6,7,6,6,4,,,,,2,1,Completed,3.75,1.29,3.9,1.29,3.9,1.29,3.65,1.28
6,Cordoba,Cordoba Open,2/8/2023,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,Bagnis F.,93,88,572,595,6,2,7,6,,,,,,,2,0,Completed,2.1,1.73,2.14,1.78,2.2,1.8,2.1,1.72
6,Cordoba,Cordoba Open,2/8/2023,ATP250,Outdoor,Clay,1st Round,3,Dellien H.,Cachin P.,138,66,411,777,6,3,6,4,,,,,,,2,0,Completed,1.62,2.3,1.63,2.42,1.65,2.42,1.6,2.3
6,Cordoba,Cordoba Open,2/8/2023,ATP250,Outdoor,Clay,2nd Round,3,Barrios M.,Zapata Miralles B.,212,76,256,702,5,7,6,4,6,3,,,,,2,1,Completed,2.38,1.57,2.22,1.74,2.4,1.74,2.2,1.66
6,Cordoba,Cordoba Open,2/9/2023,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Darderi L.,47,200,895,291,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.52,2.73,1.55,2.78,1.49,2.6
6,Cordoba,Cordoba Open,2/9/2023,ATP250,Outdoor,Clay,2nd Round,3,Sousa J.,Garin C.,162,103,362,526,7,5,7,6,,,,,,,2,0,Completed,4,1.25,4.24,1.27,4.24,1.33,3.88,1.25
6,Cordoba,Cordoba Open,2/9/2023,ATP250,Outdoor,Clay,2nd Round,3,Coria F.,Cecchinato M.,67,93,775,572,6,3,3,1,,,,,,,1,0,Retired,1.57,2.38,1.55,2.64,1.62,2.67,1.55,2.43
6,Cordoba,Cordoba Open,2/9/2023,ATP250,Outdoor,Clay,2nd Round,3,Dellien H.,Pella G.,138,1018,411,10,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.47,2.91,1.48,2.91,1.44,2.76
6,Cordoba,Cordoba Open,2/9/2023,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Lajovic D.,54,89,845,591,6,4,2,6,6,2,,,,,2,1,Completed,1.73,2.1,1.85,2.07,1.85,2.21,1.74,2.08
6,Cordoba,Cordoba Open,2/9/2023,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Delbonis F.,31,131,1377,426,6,3,3,6,7,5,,,,,2,1,Completed,1.53,2.5,1.6,2.52,1.62,2.61,1.56,2.4
6,Cordoba,Cordoba Open,2/10/2023,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo J.M.,Schwartzman D.,114,28,460,1460,7,6,6,1,,,,,,,2,0,Completed,2.1,1.73,2.05,1.87,2.11,1.87,2.04,1.77
6,Cordoba,Cordoba Open,2/10/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Sousa J.,54,162,845,362,6,4,2,6,6,1,,,,,2,1,Completed,1.36,3.2,1.4,3.2,1.4,3.26,1.36,3.1
6,Cordoba,Cordoba Open,2/10/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Coria F.,Cerundolo F.,67,31,775,1377,6,3,3,0,,,,,,,1,0,Retired,1.67,2.2,1.7,2.29,1.72,2.35,1.65,2.22
6,Cordoba,Cordoba Open,2/10/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Baez S.,Barrios M.,47,212,895,256,6,1,3,6,6,1,,,,,2,1,Completed,1.36,3.2,1.4,3.22,1.4,3.3,1.36,3.1
6,Cordoba,Cordoba Open,2/10/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Dellien H.,Cerundolo J.M.,138,114,411,460,6,7,6,4,6,0,,,,,2,1,Completed,2.3,1.62,2.3,1.69,2.33,1.71,2.23,1.64
6,Cordoba,Cordoba Open,2/11/2023,ATP250,Outdoor,Clay,Semifinals,3,Coria F.,Ramos-Vinolas A.,67,54,775,845,6,4,7,6,,,,,,,2,0,Completed,1.73,2.1,1.82,2.1,1.82,2.13,1.74,2.08
6,Cordoba,Cordoba Open,2/11/2023,ATP250,Outdoor,Clay,Semifinals,3,Baez S.,Dellien H.,47,138,895,411,6,4,6,4,,,,,,,2,0,Completed,1.44,2.75,1.52,2.72,1.53,2.8,1.48,2.63
6,Cordoba,Cordoba Open,2/12/2023,ATP250,Outdoor,Clay,The Final,3,Baez S.,Coria F.,47,67,895,775,6,1,3,6,6,3,,,,,2,1,Completed,1.53,2.5,1.67,2.35,1.67,2.62,1.59,2.35
9,Buenos Aires,Argentina Open,2/13/2023,ATP250,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Martinez P.,74,73,702,726,6,1,3,6,6,4,,,,,2,1,Completed,1.91,1.91,1.83,2.07,1.91,2.07,1.83,1.96
9,Buenos Aires,Argentina Open,2/13/2023,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Monteiro T.,68,78,777,676,7,6,6,4,,,,,,,2,0,Completed,2.2,1.67,2.17,1.76,2.2,1.76,2.11,1.71
9,Buenos Aires,Argentina Open,2/13/2023,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Fognini F.,57,66,793,778,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.32,3.72,1.36,3.72,1.33,3.26
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Pella G.,67,723,777,30,6,4,7,5,,,,,,,2,0,Completed,1.44,2.75,1.59,2.49,1.59,2.75,1.51,2.5
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Ramos-Vinolas A.,76,44,695,915,7,5,6,4,,,,,,,2,0,Completed,2.2,1.67,2.31,1.68,2.31,1.68,2.22,1.65
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Etcheverry T.,Dellien H.,82,107,651,501,3,6,6,2,6,2,,,,,2,1,Completed,2.1,1.73,2.11,1.81,2.15,1.81,2.08,1.74
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Galan D.E.,127,85,428,614,7,6,6,3,,,,,,,2,0,Completed,1.57,2.38,1.71,2.25,1.71,2.38,1.65,2.22
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Cerundolo F.,Hanfmann Y.,30,134,1365,419,6,2,4,6,7,5,,,,,2,1,Completed,1.57,2.38,1.63,2.41,1.65,2.41,1.6,2.31
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Diaz Acosta F.,Coria F.,191,49,316,880,7,6,7,5,,,,,,,2,0,Completed,2.38,1.57,2.56,1.56,2.58,1.6,2.45,1.54
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Baez S.,90,36,591,1125,3,6,7,6,6,3,,,,,2,1,Completed,2.75,1.44,3.01,1.43,3.1,1.53,2.69,1.46
9,Buenos Aires,Argentina Open,2/14/2023,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Sousa J.,101,142,541,407,6,2,7,5,,,,,,,2,0,Completed,1.44,2.75,1.49,2.79,1.49,2.83,1.45,2.72
9,Buenos Aires,Argentina Open,2/15/2023,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Molcan A.,99,51,550,850,7,6,6,3,,,,,,,2,0,Completed,1.67,2.2,1.69,2.29,1.76,2.32,1.66,2.18
9,Buenos Aires,Argentina Open,2/15/2023,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Carballes Baena R.,82,76,651,695,4,6,6,1,6,2,,,,,2,1,Completed,1.91,1.91,1.83,2.09,1.91,2.09,1.82,1.97
9,Buenos Aires,Argentina Open,2/15/2023,ATP250,Outdoor,Clay,2nd Round,3,Norrie C.,Diaz Acosta F.,12,191,2715,316,4,6,7,5,7,6,,,,,2,1,Completed,1.29,3.75,1.31,3.84,1.33,3.85,1.28,3.64
9,Buenos Aires,Argentina Open,2/15/2023,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Ugo Carabelli C.,90,127,591,428,6,3,6,1,,,,,,,2,0,Completed,1.53,2.5,1.57,2.57,1.65,2.57,1.56,2.39
9,Buenos Aires,Argentina Open,2/16/2023,ATP250,Outdoor,Clay,2nd Round,3,Alcaraz C.,Djere L.,2,57,6730,793,6,2,4,6,6,2,,,,,2,1,Completed,1.25,4,1.28,4.07,1.3,4.1,1.26,3.76
9,Buenos Aires,Argentina Open,2/16/2023,ATP250,Outdoor,Clay,2nd Round,3,Varillas J. P.,Thiem D.,101,99,541,550,6,4,6,4,,,,,,,2,0,Completed,3.2,1.36,3.16,1.41,3.2,1.44,2.97,1.39
9,Buenos Aires,Argentina Open,2/16/2023,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Munar J.,30,67,1365,777,6,2,6,1,,,,,,,2,0,Completed,1.62,2.3,1.56,2.6,1.62,2.6,1.58,2.37
9,Buenos Aires,Argentina Open,2/16/2023,ATP250,Outdoor,Clay,2nd Round,3,Musetti L.,Cachin P.,20,68,1821,777,6,2,6,3,,,,,,,2,0,Completed,1.33,3.4,1.34,3.59,1.36,3.59,1.32,3.32
9,Buenos Aires,Argentina Open,2/16/2023,ATP250,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Schwartzman D.,74,32,702,1310,6,1,6,3,,,,,,,2,0,Completed,2.38,1.57,2.37,1.66,2.68,1.66,2.36,1.58
9,Buenos Aires,Argentina Open,2/17/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Norrie C.,Etcheverry T.,12,82,2715,651,5,7,6,0,6,3,,,,,2,1,Completed,1.57,2.38,1.66,2.38,1.66,2.5,1.58,2.36
9,Buenos Aires,Argentina Open,2/17/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Varillas J. P.,Musetti L.,101,20,541,1821,6,4,6,4,,,,,,,2,0,Completed,3.5,1.3,3.8,1.31,3.8,1.33,3.44,1.3
9,Buenos Aires,Argentina Open,2/17/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Lajovic D.,2,90,6730,591,6,4,6,2,,,,,,,2,0,Completed,1.14,5.5,1.17,6.2,1.18,6.81,1.14,5.44
9,Buenos Aires,Argentina Open,2/18/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Zapata Miralles B.,Cerundolo F.,74,30,702,1365,6,3,6,7,6,3,,,,,2,1,Completed,2.63,1.5,2.72,1.52,2.79,1.57,2.6,1.49
9,Buenos Aires,Argentina Open,2/18/2023,ATP250,Outdoor,Clay,Semifinals,3,Norrie C.,Varillas J. P.,12,101,2715,541,7,6,6,4,,,,,,,2,0,Completed,1.53,2.5,1.57,2.58,1.61,2.67,1.52,2.51
9,Buenos Aires,Argentina Open,2/18/2023,ATP250,Outdoor,Clay,Semifinals,3,Alcaraz C.,Zapata Miralles B.,2,74,6730,702,6,2,6,2,,,,,,,2,0,Completed,1.11,6.5,1.12,7.96,1.12,7.96,1.11,6.73
9,Buenos Aires,Argentina Open,2/19/2023,ATP250,Outdoor,Clay,The Final,3,Alcaraz C.,Norrie C.,2,12,6730,2715,6,3,7,5,,,,,,,2,0,Completed,1.17,5,1.21,5.13,1.21,5.5,1.17,4.96
14,Rio de Janeiro,Rio Open,2/20/2023,ATP500,Outdoor,Clay,1st Round,3,Dellien H.,Sousa J.,111,143,491,401,6,0,6,2,,,,,,,2,0,Completed,1.4,3,1.45,2.93,1.46,3,1.41,2.85
14,Rio de Janeiro,Rio Open,2/20/2023,ATP500,Outdoor,Clay,1st Round,3,Molcan A.,Fonseca J.,54,827,830,20,6,0,6,3,,,,,,,2,0,Completed,1.07,9,1.1,8.66,1.14,10.55,1.08,8.06
14,Rio de Janeiro,Rio Open,2/20/2023,ATP500,Outdoor,Clay,1st Round,3,Martinez P.,Garin C.,76,98,681,546,7,6,6,4,,,,,,,2,0,Completed,2.2,1.67,2.51,1.58,2.62,1.68,2.35,1.59
14,Rio de Janeiro,Rio Open,2/20/2023,ATP500,Outdoor,Clay,1st Round,3,Monteiro T.,Thiem D.,83,96,631,550,6,1,3,6,7,6,,,,,2,1,Completed,3,1.4,2.74,1.51,3,1.51,2.76,1.44
14,Rio de Janeiro,Rio Open,2/20/2023,ATP500,Outdoor,Clay,1st Round,3,Djere L.,Bagnis F.,57,87,806,595,6,2,3,2,,,,,,,1,0,Retired,1.44,2.75,1.44,2.98,1.46,3.01,1.42,2.81
14,Rio de Janeiro,Rio Open,2/21/2023,ATP500,Outdoor,Clay,1st Round,3,Jarry N.,Musetti L.,139,18,416,1855,6,4,6,1,,,,,,,2,0,Completed,2.63,1.5,2.44,1.61,2.63,1.61,2.5,1.52
14,Rio de Janeiro,Rio Open,2/21/2023,ATP500,Outdoor,Clay,1st Round,3,Cerundolo F.,Carballes Baena R.,33,73,1230,695,4,6,6,3,6,3,,,,,2,1,Completed,1.44,2.75,1.48,2.83,1.5,3.05,1.45,2.71
14,Rio de Janeiro,Rio Open,2/21/2023,ATP500,Outdoor,Clay,1st Round,3,Galan D.E.,Cachin P.,88,59,594,797,7,6,6,4,,,,,,,2,0,Completed,2.5,1.53,2.38,1.64,2.51,1.68,2.35,1.58
14,Rio de Janeiro,Rio Open,2/21/2023,ATP500,Outdoor,Clay,1st Round,3,Varillas J.P.,Gaston H.,81,106,643,509,7,5,6,4,,,,,,,2,0,Completed,1.53,2.5,1.56,2.58,1.6,2.61,1.52,2.49
14,Rio de Janeiro,Rio Open,2/21/2023,ATP500,Outdoor,Clay,1st Round,3,Norrie C.,Cerundolo J.M.,13,107,2615,505,7,5,6,1,,,,,,,2,0,Completed,1.36,3.2,1.36,3.4,1.44,3.4,1.36,3.11
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Munar J.,63,66,786,777,6,3,7,5,,,,,,,2,0,Completed,1.73,2.1,1.71,2.24,1.74,2.24,1.69,2.16
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Schwartzman D.,80,38,648,1010,6,1,6,4,,,,,,,2,0,Completed,1.62,2.3,1.65,2.37,1.65,2.37,1.6,2.3
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Etcheverry T.,47,75,890,684,5,7,6,4,6,4,,,,,2,1,Completed,1.73,2.1,1.93,1.95,1.94,2.1,1.86,1.93
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Barrios M.,86,196,598,301,6,2,6,3,,,,,,,2,0,Completed,2.2,1.67,2.25,1.71,2.25,1.72,2.16,1.68
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,1st Round,3,Alcaraz C.,Alves M.,2,556,6480,60,6,4,6,4,,,,,,,2,0,Completed,1.02,21,1.01,22.82,1.03,25,1.01,18.42
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,1st Round,3,Baez S.,Bellucci T.,35,915,1105,14,6,3,6,2,,,,,,,2,0,Completed,1.03,15,1.05,15.23,1.06,15.23,1.03,11.91
14,Rio de Janeiro,Rio Open,2/22/2023,ATP500,Outdoor,Clay,2nd Round,3,Dellien H.,Molcan A.,111,54,491,830,1,6,6,2,6,2,,,,,2,1,Completed,1.73,2.1,1.78,2.17,1.83,2.17,1.73,2.08
14,Rio de Janeiro,Rio Open,2/23/2023,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,Monteiro T.,13,83,2615,631,7,5,7,5,,,,,,,2,0,Completed,1.29,3.75,1.36,3.44,1.36,3.75,1.31,3.46
14,Rio de Janeiro,Rio Open,2/23/2023,ATP500,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Cerundolo F.,63,33,786,1230,6,1,4,6,6,1,,,,,2,1,Completed,2.38,1.57,2.42,1.64,2.45,1.64,2.34,1.58
14,Rio de Janeiro,Rio Open,2/23/2023,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Galan D.E.,47,88,890,594,6,2,6,4,,,,,,,2,0,Completed,1.5,2.63,1.61,2.49,1.61,2.63,1.54,2.46
14,Rio de Janeiro,Rio Open,2/23/2023,ATP500,Outdoor,Clay,2nd Round,3,Jarry N.,Martinez P.,139,76,416,681,6,2,6,2,,,,,,,2,0,Completed,1.36,3.2,1.37,3.4,1.4,3.42,1.35,3.18
14,Rio de Janeiro,Rio Open,2/23/2023,ATP500,Outdoor,Clay,2nd Round,3,Baez S.,Varillas J.P.,35,81,1105,643,7,5,7,6,,,,,,,2,0,Completed,1.53,2.5,1.56,2.6,1.6,2.64,1.53,2.46
14,Rio de Janeiro,Rio Open,2/23/2023,ATP500,Outdoor,Clay,2nd Round,3,Alcaraz C.,Fognini F.,2,86,6480,598,6,7,6,2,6,4,,,,,2,1,Completed,1.06,10,1.08,10.23,1.08,10.23,1.06,8.81
14,Rio de Janeiro,Rio Open,2/24/2023,ATP500,Outdoor,Clay,2nd Round,3,Lajovic D.,Djere L.,80,57,648,806,6,2,6,4,,,,,,,2,0,Completed,2.3,1.62,2.48,1.61,2.48,1.62,2.36,1.57
14,Rio de Janeiro,Rio Open,2/24/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Zapata Miralles B.,Ramos-Vinolas A.,63,47,786,890,6,4,2,6,6,4,,,,,2,1,Completed,1.73,2.1,1.79,2.14,1.89,2.16,1.74,2.08
14,Rio de Janeiro,Rio Open,2/24/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Norrie C.,Dellien H.,13,111,2615,491,4,6,6,1,6,4,,,,,2,1,Completed,1.4,3,1.42,3.11,1.46,3.26,1.4,2.91
14,Rio de Janeiro,Rio Open,2/24/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Lajovic D.,2,80,6480,648,6,4,7,6,,,,,,,2,0,Completed,1.13,6,1.15,6.61,1.16,6.61,1.13,5.88
14,Rio de Janeiro,Rio Open,2/25/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Jarry N.,Baez S.,139,35,416,1105,6,3,7,6,,,,,,,2,0,Completed,1.73,2.1,1.82,2.1,1.82,2.19,1.75,2.06
14,Rio de Janeiro,Rio Open,2/25/2023,ATP500,Outdoor,Clay,Semifinals,3,Norrie C.,Zapata Miralles B.,13,63,2615,786,6,2,3,6,7,6,,,,,2,1,Completed,1.44,2.75,1.45,2.99,1.46,3.04,1.42,2.84
14,Rio de Janeiro,Rio Open,2/25/2023,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Jarry N.,2,139,6480,416,6,7,7,5,6,0,,,,,2,1,Completed,1.2,4.5,1.26,4.38,1.26,5,1.2,4.5
14,Rio de Janeiro,Rio Open,2/26/2023,ATP500,Outdoor,Clay,The Final,3,Norrie C.,Alcaraz C.,13,2,2615,6480,5,7,6,4,7,5,,,,,2,1,Completed,4.33,1.22,4.81,1.23,4.9,1.24,4.47,1.21
17,Santiago,Chile Open,2/27/2023,ATP250,Indoor,Clay,1st Round,3,Hanfmann Y.,Martinez P.,153,117,386,476,6,2,6,0,,,,,,,2,0,Completed,1.73,2.1,1.63,2.41,1.73,2.41,1.64,2.24
17,Santiago,Chile Open,2/27/2023,ATP250,Indoor,Clay,1st Round,3,Cerundolo J.M.,Cachin P.,108,61,515,797,6,4,3,6,6,3,,,,,2,1,Completed,1.5,2.63,1.56,2.39,1.56,2.65,1.51,2.5
17,Santiago,Chile Open,2/27/2023,ATP250,Indoor,Clay,1st Round,3,Bonadio R.,Galan D.E.,182,83,323,639,6,3,7,6,,,,,,,2,0,Completed,2.75,1.44,2.5,1.59,2.78,1.59,2.51,1.51
17,Santiago,Chile Open,2/27/2023,ATP250,Indoor,Clay,1st Round,3,Munar J.,Tabilo A.,66,186,777,314,6,0,6,7,7,6,,,,,2,1,Completed,2.3,1.62,2.26,1.7,2.38,1.71,2.2,1.65
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Etcheverry T.,Fognini F.,76,82,684,643,6,1,7,6,,,,,,,2,0,Completed,1.62,2.3,1.7,2.26,1.7,2.43,1.64,2.22
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Monteiro T.,Ramos-Vinolas A.,84,50,631,890,7,5,4,6,7,5,,,,,2,1,Completed,2.2,1.67,2.25,1.71,2.25,1.74,2.18,1.66
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Lajovic D.,Ugo Carabelli C.,75,122,693,456,6,1,6,3,,,,,,,2,0,Completed,1.36,3.2,1.36,3.37,1.4,3.45,1.35,3.13
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Carballes Baena R.,Taberner C.,74,181,695,324,6,1,,,,,,,,,1,0,Retired,1.36,3.2,1.41,3.12,1.42,3.25,1.38,2.97
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Djere L.,Sousa J.,55,147,835,401,6,3,6,2,,,,,,,2,0,Completed,1.22,4.33,1.23,4.57,1.25,4.57,1.22,4.15
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Cecchinato M.,Bagnis F.,91,94,592,570,6,2,3,6,7,6,,,,,2,1,Completed,2.2,1.67,2.24,1.71,2.27,1.73,2.17,1.67
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Jarry N.,Varillas J.P.,87,77,616,681,7,6,6,4,,,,,,,2,0,Completed,1.57,2.38,1.57,2.55,1.62,2.61,1.55,2.41
17,Santiago,Chile Open,2/28/2023,ATP250,Indoor,Clay,1st Round,3,Garin C.,Thiem D.,100,99,546,550,6,2,7,6,,,,,,,2,0,Completed,2.2,1.67,2.25,1.71,2.25,1.75,2.17,1.67
17,Santiago,Chile Open,3/1/2023,ATP250,Indoor,Clay,2nd Round,3,Hanfmann Y.,Carballes Baena R.,153,74,386,695,7,6,6,2,,,,,,,2,0,Completed,1.53,2.5,1.57,2.58,1.58,2.58,1.54,2.46
17,Santiago,Chile Open,3/1/2023,ATP250,Indoor,Clay,2nd Round,3,Munar J.,Musetti L.,66,18,777,1855,6,4,6,4,,,,,,,2,0,Completed,2.75,1.44,3.08,1.43,3.08,1.45,2.81,1.42
17,Santiago,Chile Open,3/1/2023,ATP250,Indoor,Clay,2nd Round,3,Monteiro T.,Cecchinato M.,84,91,631,592,3,6,6,3,6,2,,,,,2,1,Completed,1.57,2.38,1.61,2.47,1.61,2.54,1.56,2.4
17,Santiago,Chile Open,3/1/2023,ATP250,Indoor,Clay,2nd Round,3,Jarry N.,Schwartzman D.,87,37,616,1010,6,4,4,6,7,6,,,,,2,1,Completed,1.36,3.2,1.38,3.28,1.4,3.5,1.35,3.17
17,Santiago,Chile Open,3/2/2023,ATP250,Indoor,Clay,2nd Round,3,Lajovic D.,Cerundolo J.M.,75,108,693,515,6,2,2,6,7,6,,,,,2,1,Completed,1.5,2.63,1.58,2.55,1.59,2.72,1.52,2.49
17,Santiago,Chile Open,3/2/2023,ATP250,Indoor,Clay,2nd Round,3,Djere L.,Bonadio R.,55,182,835,323,7,5,7,5,,,,,,,2,0,Completed,1.17,5,1.18,5.7,1.19,6.38,1.16,5.06
17,Santiago,Chile Open,3/2/2023,ATP250,Indoor,Clay,2nd Round,3,Etcheverry T.,Cerundolo F.,76,32,684,1275,6,3,3,6,6,3,,,,,2,1,Completed,2.3,1.62,2.28,1.71,2.3,1.71,2.24,1.63
17,Santiago,Chile Open,3/2/2023,ATP250,Indoor,Clay,2nd Round,3,Baez S.,Garin C.,35,100,1045,546,6,4,6,3,,,,,,,2,0,Completed,1.67,2.2,1.65,2.4,1.67,2.5,1.61,2.31
17,Santiago,Chile Open,3/3/2023,ATP250,Indoor,Clay,Quarterfinals,3,Etcheverry T.,Lajovic D.,76,75,684,693,6,1,6,2,,,,,,,2,0,Completed,2,1.8,1.98,1.93,2.1,1.93,1.98,1.82
17,Santiago,Chile Open,3/3/2023,ATP250,Indoor,Clay,Quarterfinals,3,Baez S.,Djere L.,35,55,1045,835,7,6,6,4,,,,,,,2,0,Completed,1.53,2.5,1.63,2.44,1.64,2.6,1.56,2.4
17,Santiago,Chile Open,3/3/2023,ATP250,Indoor,Clay,Quarterfinals,3,Munar J.,Monteiro T.,66,84,777,631,6,3,3,6,6,2,,,,,2,1,Completed,1.67,2.2,1.69,2.31,1.76,2.45,1.67,2.19
17,Santiago,Chile Open,3/4/2023,ATP250,Indoor,Clay,Quarterfinals,3,Jarry N.,Hanfmann Y.,87,153,616,386,3,6,6,3,6,4,,,,,2,1,Completed,1.57,2.38,1.6,2.52,1.63,2.52,1.57,2.37
17,Santiago,Chile Open,3/4/2023,ATP250,Indoor,Clay,Semifinals,3,Etcheverry T.,Baez S.,76,35,684,1045,7,5,6,3,,,,,,,2,0,Completed,2.63,1.5,2.61,1.56,2.68,1.56,2.54,1.51
17,Santiago,Chile Open,3/4/2023,ATP250,Indoor,Clay,Semifinals,3,Jarry N.,Munar J.,87,66,616,777,1,6,7,6,6,1,,,,,2,1,Completed,1.44,2.75,1.47,2.91,1.53,2.92,1.46,2.7
